-9.95E-10,0.06,0.06
-9.82E-10,0.06,0.06
-9.70E-10,0.06,0.06
-9.57E-10,0.06,0.06
-9.45E-10,0.06,0.06
-9.32E-10,0.06,0.06
-9.20E-10,0.06,0.06
-9.07E-10,0.06,0.06
-8.95E-10,0.06,0.06
-8.82E-10,0.06,0.06
-8.70E-10,0.06,0.06
-8.57E-10,0.06,0.06
-8.45E-10,0.06,0.06
-8.32E-10,0.06,0.06
-8.20E-10,0.06,0.06
-8.07E-10,0.06,0.06
-7.95E-10,0.06,0.06
-7.82E-10,0.06,0.06
-7.70E-10,0.06,0.06
-7.57E-10,0.06,0.06
-7.45E-10,0.06,0.06
-7.32E-10,0.06,0.06
-7.20E-10,0.06,0.06
-7.07E-10,0.06,0.06
-6.95E-10,0.06,0.06
-6.82E-10,0.06,0.06
-6.70E-10,0.06,0.06
-6.57E-10,0.06,0.06
-6.45E-10,0.06,0.06
-6.32E-10,0.06,0.06
-6.20E-10,0.06,0.06
-6.07E-10,0.06,0.06
-5.95E-10,0.06,0.06
-5.82E-10,0.06,0.06
-5.70E-10,0.06,0.06
-5.57E-10,0.06,0.06
-5.45E-10,0.06,0.06
-5.32E-10,0.06,0.06
-5.20E-10,0.06,0.06
-5.07E-10,0.06,0.06
-4.95E-10,0.06,0.06
-4.82E-10,0.06,0.06
-4.70E-10,0.06,0.06
-4.57E-10,0.06,0.06
-4.45E-10,0.06,0.06
-4.32E-10,0.06,0.06
-4.20E-10,0.06,0.06
-4.07E-10,0.06,0.06
-3.95E-10,0.06,0.06
-3.82E-10,0.06,0.06
-3.70E-10,0.06,0.06
-3.57E-10,0.06,0.06
-3.45E-10,0.06,0.06
-3.32E-10,0.06,0.06
-3.20E-10,0.06,0.06
-3.07E-10,0.06,0.06
-2.95E-10,0.06,0.06
-2.82E-10,0.06,0.06
-2.70E-10,0.06,0.06
-2.57E-10,0.06,0.06
-2.45E-10,0.06,0.06
-2.32E-10,0.06,0.06
-2.20E-10,0.06,0.06
-2.07E-10,0.06,0.06
-1.95E-10,0.06,0.06
-1.82E-10,0.06,0.06
-1.70E-10,0.06,0.06
-1.57E-10,0.06,0.06
-1.45E-10,0.06,0.06
-1.32E-10,0.06,0.06
-1.20E-10,0.06,0.06
-1.07E-10,0.06,0.06
-9.46E-11,0.06,0.06
-8.21E-11,0.06,0.06
-6.96E-11,0.06,0.06
-5.71E-11,0.06,0.06
-4.46E-11,0.06,0.06
-3.21E-11,0.06,0.06
-1.96E-11,0.06,0.06
-7.11E-12,0.06,0.06
5.39E-12,0.06,0.06
1.79E-11,0.06,0.06
3.04E-11,0.06,0.06
4.29E-11,0.06,0.06
5.54E-11,0.06,0.06
6.79E-11,0.06,0.06
8.04E-11,0.06,0.06
9.29E-11,0.06,0.06
1.05E-10,0.06,0.06
1.18E-10,0.06,0.06
1.30E-10,0.06,0.06
1.43E-10,0.06,0.06
1.55E-10,0.06,0.06
1.68E-10,0.06,0.06
1.80E-10,0.06,0.06
1.93E-10,0.06,0.06
2.05E-10,0.06,0.06
2.18E-10,0.06,0.06
2.30E-10,0.06,0.06
2.43E-10,0.06,0.06
2.55E-10,0.06,0.06
2.68E-10,0.06,0.06
2.80E-10,0.06,0.06
2.93E-10,0.06,0.06
3.05E-10,0.06,0.06
3.18E-10,0.06,0.06
3.30E-10,0.06,0.06
3.43E-10,0.06,0.06
3.55E-10,0.06,0.06
3.68E-10,0.06,0.06
3.80E-10,0.06,0.06
3.93E-10,0.06,0.06
4.05E-10,0.06,0.06
4.18E-10,0.06,0.06
4.30E-10,0.06,0.06
4.43E-10,0.06,0.06
4.55E-10,0.06,0.06
4.68E-10,0.06,0.06
4.80E-10,0.06,0.06
4.93E-10,0.06,0.06
5.05E-10,0.06,0.06
5.18E-10,0.06,0.06
5.30E-10,0.06,0.06
5.43E-10,0.06,0.06
5.55E-10,0.06,0.06
5.68E-10,0.06,0.06
5.80E-10,0.06,0.06
5.93E-10,0.06,0.06
6.05E-10,0.06,0.06
6.18E-10,0.06,0.06
6.30E-10,0.06,0.06
6.43E-10,0.06,0.06
6.55E-10,0.06,0.06
6.68E-10,0.06,0.06
6.80E-10,0.06,0.06
6.93E-10,0.06,0.06
7.05E-10,0.06,0.06
7.18E-10,0.06,0.06
7.30E-10,0.06,0.06
7.43E-10,0.06,0.06
7.55E-10,0.06,0.06
7.68E-10,0.06,0.06
7.80E-10,0.06,0.06
7.93E-10,0.06,0.06
8.05E-10,0.06,0.06
8.18E-10,0.06,0.06
8.30E-10,0.06,0.06
8.43E-10,0.06,0.06
8.55E-10,0.06,0.06
8.68E-10,0.06,0.06
8.80E-10,0.06,0.06
8.93E-10,0.06,0.06
9.05E-10,0.06,0.06
9.18E-10,0.06,0.06
9.30E-10,0.06,0.06
9.43E-10,0.06,0.06
9.55E-10,0.06,0.06
9.68E-10,0.06,0.06
9.80E-10,0.06,0.06
